participant_id,pair_id,trial_id,ref_set_num,ref_set_size,ref_area_multiplier,ref_resulting_area,ref_radius_multiplier,ref_resulting_radius,targ_set_num,targ_set_size,targ_area_multiplier,targ_resulting_area,targ_radius_multiplier,targ_resulting_radius,set_size_ratio,resulting_area_ratio,resulting_radius_ratio
14945,104,14945_104,521,5,0.89,16827.23,0.9433981132056604,163.43693667441912,766,7,1,15342,1,184.54649923523763,0.7142857142857143,1.0968081084604353,0.8856138553248274
14945,460,14945_460,599,5,1,13217,1,144.96536663854414,886,8,1.09,10680.910000000002,1.044030650891055,164.728040372911,0.625,1.2374413790585257,0.8800284779104507
14945,460,14945_460,599,5,1,13217,1,144.96536663854414,886,8,1.11,10876.890000000001,1.0535653752852738,166.23243726357217,0.625,1.2151451379944083,0.8720642554779623
14945,268,14945_268,556,5,0.85,15123.199999999999,0.9219544457292888,154.76016479473464,1038,10,1,12502,1,199.03738607479013,0.5,1.2096624540073588,0.7775431935012554
14945,238,14945_238,550,5,1,17727,1,167.77575692756577,664,6,1.04,12209.6,1.019803902718557,152.43892482149357,0.8333333333333334,1.451890315817062,1.100609684331162
14945,425,14945_425,590,5,0.82,12546.82,0.9055385138137416,141.2175313511931,891,8,1,11743,1,172.60241609263616,0.625,1.0684509920803882,0.8181665966680401
14945,48,14945_48,510,5,1,10695,1,130.39177621420242,925,9,0.42,6339.9,0.648074069840786,134.6063499789949,0.5555555555555556,1.686935125159703,0.9686896363696798
14945,263,14945_263,556,5,1,17792,1,167.8609670050623,989,9,0.94,14917.8,0.9695359714832658,206.4871731506509,0.5555555555555556,1.1926691603319526,0.8129365347192422
14945,49,14945_49,510,5,1.05,11229.75,1.02469507659596,133.6118111152954,1039,10,1,12598,1,199.90066247770466,0.5,0.8913914907128115,0.6683910371242388
14945,405,14945_405,587,5,1,12876,1,142.91021179992185,659,6,0.51,9381.960000000001,0.714142842854285,133.78219825375834,0.8333333333333334,1.372421114564547,1.0682304048319604
14945,226,14945_226,548,5,0.91,14941.29,0.9539392014169457,153.97626747627504,1079,10,1,15015,1,218.29452625941104,0.5,0.9950909090909091,0.7053601852265265
14945,349,14945_349,572,5,1.08,15306.84,1.0392304845413265,155.98564958213603,866,8,1,14772,1,193.56697117132077,0.625,1.0362063363119416,0.8058484804418283
14945,345,14945_345,572,5,1.13,16015.489999999998,1.0630145812734648,159.55557736396435,761,7,1,16808,1,193.35283500811607,0.7142857142857143,0.9528492384578771,0.8252042301695082
14945,224,14945_224,548,5,1,16419,1,161.4109864104174,1052,10,1,16502,1,228.9604942413091,0.5,0.9949703066294995,0.7049730869304508
15814,442,15814_442,596,5,1.28,16341.76,1.131370849898476,161.18535502605934,740,7,1,11906,1,162.5664775204301,0.7142857142857143,1.372565093230304,0.9915042601928974
15814,403,15814_403,586,5,1.7,24536.1,1.3038404810405297,197.52143247109242,727,7,1,11265,1,158.07763581632176,0.7142857142857143,2.1780825565912116,1.249521676175638
15814,266,15814_266,556,5,1.57,27933.440000000002,1.2529964086141667,210.3291888038442,1015,10,1,14282,1,213.0911967907423,0.5,1.9558493208234142,0.9870383759231011
15814,430,15814_430,590,5,1.85,28306.850000000002,1.3601470508735443,212.11313032951284,1091,10,1,13346,1,205.8585459141574,0.5,2.120998801138918,1.0303829233203834
15814,225,15814_225,548,5,1.5,24628.5,1.224744871391589,197.68727779241615,1068,10,1,15625,1,222.82798718597195,0.5,1.576224,0.8871743639071092
15814,75,15814_75,516,5,1.72,19264,1.3114877048604001,174.92827202103857,717,7,1,16746,1,192.91168809437366,0.7142857142857143,1.1503642660933955,0.9067790228213778
15814,198,15814_198,544,5,1,19124,1,174.32732998759286,663,6,0.78,9555,0.8831760866327847,134.9495872222399,0.8333333333333334,2.0014652014652015,1.2917959482195693
15814,232,15814_232,549,5,1.36,23642.24,1.1661903789690602,193.50511309850674,659,6,1,18396,1,187.33254781222462,0.8333333333333334,1.2851837355946947,1.0329497749236256
15814,198,15814_198,544,5,1,19124,1,174.32732998759286,663,6,1.02,12495,1.0099504938362078,154.3207570052364,0.8333333333333334,1.530532212885154,1.1296427866905656
15814,238,15814_238,550,5,1.42,25172.34,1.1916375287812984,199.92788837457627,664,6,1,11740,1,149.47866390305754,0.8333333333333334,2.144151618398637,1.3375011734399562
15814,397,15814_397,585,5,1.66,18749.7,1.2884098726725126,172.43268875876444,887,8,1,15771,1,200.13496501083154,0.625,1.1888719802168537,0.8615820266560228
15814,260,15814_260,556,5,1,17792,1,167.8609670050623,902,9,0.64,8096,0.8,152.07123180451936,0.5555555555555556,2.197628458498024,1.1038311784101278
15814,462,15814_462,599,5,1,13217,1,144.96536663854414,933,9,0.83,8182.139999999999,0.9110433579144299,152.8233174217207,0.5555555555555556,1.6153475741065297,0.9485814670447684
15814,215,15814_215,548,5,1,16419,1,161.4109864104174,814,8,1.31,17408.59,1.1445523142259597,210.25311926063907,0.625,0.9431550745924857,0.7676984150248215
15814,75,15814_75,516,5,1,11200,1,133.38155696980675,717,7,0.79,13229.34,0.8888194417315589,171.4636589155338,0.7142857142857143,0.8466030807281391,0.7778998641077232
15814,425,15814_425,590,5,1.81,27694.81,1.3453624047073711,209.8074843501997,891,8,1,11743,1,172.60241609263616,0.625,2.3584101166652474,1.2155535774052866
15814,106,15814_106,521,5,1.58,29873.06,1.2569805089976536,217.76283095580396,841,8,1,19102,1,220.24137015389684,0.625,1.5638707988692284,0.9887462596315989
15814,48,15814_48,510,5,1,10695,1,130.39177621420242,925,9,0.67,10113.650000000001,0.8185352771872451,170.01150195422588,0.5555555555555556,1.0574817202493658,0.7669585570116855
15814,126,15814_126,524,5,1.71,35429.49,1.307669683062202,237.366456705925,880,8,1,11401,1,170.14926510362145,0.625,3.1075774054907463,1.3950483803815907
15814,232,15814_232,549,5,1,17384,1,165.92926557117528,659,6,0.95,17476.2,0.9746794344808963,182.58918176148455,0.8333333333333334,0.994724253556265,0.9087573752749928
15814,110,15814_110,521,5,1,18907,1,173.24280638961798,946,9,0.73,11520.86,0.8544003745317531,181.50631109478886,0.5555555555555556,1.641110125459384,0.9544726315281931
15814,262,15814_262,556,5,2,35584,1.4142135623730951,237.39125613162173,952,9,1,19206,1,234.23485330858594,0.5555555555555556,1.8527543475997084,1.0134753764371585
15814,364,15814_364,576,5,1.44,28467.36,1.2,212.5745304293003,827,8,1,17158,1,208.80469896186116,0.625,1.6591304347826088,1.0180543421014088
15814,338,15814_338,572,5,0.53,7511.6900000000005,0.7280109889280518,109.27245562950917,602,6,1,13883,1,162.6793528648229,0.8333333333333334,0.5410710941439171,0.6717045138500657
15814,126,15814_126,524,5,1.82,37708.58,1.3490737563232043,244.8820688597086,880,8,1,11401,1,170.14926510362145,0.625,3.3074800456100344,1.4392190804384293
15814,405,15814_405,587,5,1,12876,1,142.91021179992185,659,6,0.84,15452.64,0.916515138991168,171.69311609569067,0.8333333333333334,0.8332556766999037,0.8323584256009013
15814,224,15814_224,548,5,1.83,30046.77,1.3527749258468684,218.35273517222228,1052,10,1,16502,1,228.9604942413091,0.5,1.820795661131984,0.9536699153963786
15814,104,15814_104,521,5,1,18907,1,173.24280638961798,766,7,0.8,12273.6,0.8944271909999159,165.06340691984173,0.7142857142857143,1.5404608264893755,1.0495530755265965
15814,442,15814_442,596,5,1,12767,1,142.46907195860965,740,7,0.61,7262.66,0.7810249675906654,126.96847783672257,0.7142857142857143,1.7578958673543854,1.1220822237612422
15814,106,15814_106,521,5,1.93,36490.51,1.3892443989449805,240.67659843428646,841,8,1,19102,1,220.24137015389684,0.625,1.910297874568108,1.092785602750792
15814,223,15814_223,548,5,1,16419,1,161.4109864104174,1024,10,0.62,11484.26,0.7874007874011811,190.86271127911112,0.5,1.4296959490641974,0.8456915723803979
15814,427,15814_427,590,5,1,15301,1,155.9486749563474,998,9,0.47,8456.24,0.6855654600401044,155.44698710397552,0.5555555555555556,1.8094330340671505,1.0032273887176488
15814,270,15814_270,556,5,1,17792,1,167.8609670050623,1070,10,0.72,11420.64,0.848528137423857,190.32755409143593,0.5,1.557881169531655,0.8819583050198797
15814,224,15814_224,548,5,2,32838,1.4142135623730951,228.26960609763162,1052,10,1,16502,1,228.9604942413091,0.5,1.989940613258999,0.9969825006450705
15814,396,15814_396,585,5,1.16,13102.199999999999,1.0770329614269007,144.1433299757555,758,7,1,11362,1,158.69205084861295,0.7142857142857143,1.1531596549903185,0.9083210482500068
15814,442,15814_442,596,5,1.33,16980.11,1.1532562594670797,164.30334901673237,740,7,1,11906,1,162.5664775204301,0.7142857142857143,1.426180917184613,1.0106840692053747
15814,463,15814_463,599,5,1,13217,1,144.96536663854414,943,9,0.77,10988.67,0.8774964387392122,177.27015103913993,0.5555555555555556,1.202784322397524,0.8177652345235317
15814,97,15814_97,521,5,1,18907,1,173.24280638961798,637,6,0.68,8180.4000000000005,0.8246211251235321,124.74741402954,0.8333333333333334,2.3112561732922594,1.3887486785785743
15814,369,15814_369,577,5,1,19017,1,173.680214988351,627,6,0.73,12630.46,0.8544003745317531,155.15952968252208,0.8333333333333334,1.5056458751304387,1.1193654385504055
15814,430,15814_430,590,5,1.66,25399.66,1.2884098726725126,200.92581244395458,1091,10,1,13346,1,205.8585459141574,0.5,1.9031664918327589,0.9760382380614903
15814,106,15814_106,521,5,1,18907,1,173.24280638961798,841,8,0.74,14135.48,0.8602325267042626,189.45879033229545,0.625,1.3375562768296514,0.9144089122798897
15814,232,15814_232,549,5,1,17384,1,165.92926557117528,659,6,1.57,28881.72,1.2529964086141667,234.72700962525911,0.8333333333333334,0.6019032107506063,0.706903163108842
15814,463,15814_463,599,5,1,13217,1,144.96536663854414,943,9,0.65,9276.15,0.806225774829855,162.87218792714793,0.5555555555555556,1.4248368126862978,0.8900559910411872
15814,448,15814_448,596,5,1,12767,1,142.46907195860965,981,9,0.24,2762.64,0.4898979485566356,88.80593792377435,0.5555555555555556,4.621304259693627,1.604274165550692
15814,463,15814_463,599,5,1.72,22733.239999999998,1.3114877048604001,190.12029597703068,943,9,1,14271,1,202.01808601507474,0.5555555555555556,1.5929675565832806,0.9411053224355553
15814,75,15814_75,516,5,1,11200,1,133.38155696980675,717,7,0.69,11554.74,0.8306623862918074,160.24448317605328,0.7142857142857143,0.9692991793843911,0.8323628640822944
15814,396,15814_396,585,5,1.51,17055.45,1.2288205727444508,164.45763095628524,758,7,1,11362,1,158.69205084861295,0.7142857142857143,1.5010957577891217,1.0363318772228387
15814,198,15814_198,544,5,1.58,30215.920000000002,1.2569805089976536,219.12605598000638,663,6,1,12250,1,152.80031837903522,0.8333333333333334,2.4666057142857145,1.434068058918857
15814,75,15814_75,516,5,1.97,22064,1.40356688476182,187.20993640079286,717,7,1,16746,1,192.91168809437366,0.7142857142857143,1.3175683745372029,0.9704437209071983
15814,268,15814_268,556,5,1.67,29712.64,1.2922847983320085,216.92417589395285,1038,10,1,12502,1,199.03738607479013,0.5,2.376630939049752,1.0898664827342617
15814,123,15814_123,524,5,1.53,31700.07,1.2369316876852983,224.526190135107,720,7,1,17736,1,198.37699957494448,0.7142857142857143,1.7873291610284168,1.1318156369750096
15814,448,15814_448,596,5,1.71,21831.57,1.307669683062202,186.30248617428114,981,9,1,11511,1,181.2743617021041,0.5555555555555556,1.8965832681782642,1.0277376481978184
15814,270,15814_270,556,5,1.54,27399.68,1.2409673645990857,208.30998184332623,1070,10,1,15862,1,224.30317357450627,0.5,1.7273786407766991,0.9286983261256996
15814,364,15814_364,576,5,1,19769,1,177.14544202441692,827,8,0.49,8407.42,0.7,146.1632892733028,0.625,2.3513753327417923,1.2119694548826296
15814,49,15814_49,510,5,1.83,19571.850000000002,1.3527749258468684,176.39072539920915,1039,10,1,12598,1,199.90066247770466,0.5,1.5535680266709002,0.8823919001213034
15814,224,15814_224,548,5,1.87,30703.530000000002,1.3674794331177345,220.72620419549193,1052,10,1,16502,1,228.9604942413091,0.5,1.8605944733971642,0.9640361972789123
16063,126,16063_126,524,5,1,20719,1,181.5186662048157,880,8,1.24,14137.24,1.1135528725660044,189.47020292113228,0.625,1.4655618777073884,0.9580327851360013
16063,427,16063_427,590,5,1.27,19432.27,1.1269427669584644,175.7452312588123,998,9,1,17992,1,226.74273452294713,0.5555555555555556,1.080050578034682,0.7750864945179812
16063,463,16063_463,599,5,1,13217,1,144.96536663854414,943,9,0.91,12986.61,0.9539392014169457,192.71297164500024,0.5555555555555556,1.0177405804902127,0.7522346077750659
16063,110,16063_110,521,5,1,18907,1,173.24280638961798,946,9,1.04,16413.28,1.019803902718557,216.6441517818355,0.5555555555555556,1.1519330688320677,0.7996652804368177
16063,460,16063_460,599,5,1,13217,1,144.96536663854414,886,8,1.07,10484.93,1.03440804327886,163.20977719368204,0.625,1.260571124461489,0.8882149656176104
16063,396,16063_396,585,5,1,11295,1,133.83372202907148,758,7,0.94,10680.279999999999,0.9695359714832658,153.85765168618175,0.7142857142857143,1.0575565434614076,0.8698541838013204
16063,403,16063_403,586,5,0.9,12989.7,0.9486832980505138,143.7179522473447,727,7,1,11265,1,158.07763581632176,0.7142857142857143,1.1531025299600532,0.9091605621831144
16063,448,16063_448,596,5,1,12767,1,142.46907195860965,981,9,1,11511,1,181.2743617021041,0.5555555555555556,1.1091130223264702,0.7859306226256924
16063,427,16063_427,590,5,1,15301,1,155.9486749563474,998,9,1,17992,1,226.74273452294713,0.5555555555555556,0.8504335260115607,0.6877780462710475
16063,430,16063_430,590,5,1,15301,1,155.9486749563474,1091,10,1.2,16015.199999999999,1.0954451150103321,225.50673850479387,0.5,0.955404865377891,0.6915477381756031
16063,427,16063_427,590,5,1,15301,1,155.9486749563474,998,9,0.91,16372.720000000001,0.9539392014169457,216.2987830979147,0.5555555555555556,0.9345423362764402,0.720987296936165
16063,396,16063_396,585,5,1.18,13328.099999999999,1.0862780491200215,145.380634472211,758,7,1,11362,1,158.69205084861295,0.7142857142857143,1.1730417180073929,0.9161179384523765
16063,268,16063_268,556,5,0.6,10675.199999999999,0.7745966692414834,130.0245459377758,1038,10,1,12502,1,199.03738607479013,0.5,0.853879379299312,0.6532669489988071
16063,48,16063_48,510,5,1.2,12834,1.0954451150103321,142.83703429136847,925,9,1,15095,1,207.70210727928674,0.5555555555555556,0.8502153030804902,0.6877014208589737
16063,427,16063_427,590,5,1,15301,1,155.9486749563474,998,9,0.89,16012.880000000001,0.9433981132056604,213.90866793204026,0.5555555555555556,0.9555432876534389,0.7290432709622267
16063,262,16063_262,556,5,1.17,20816.64,1.0816653826391966,181.56939710571626,952,9,1,19206,1,234.23485330858594,0.5555555555555556,1.0838612933458294,0.7751596081498294
16063,49,16063_49,510,5,1,10695,1,130.39177621420242,1039,10,1,12598,1,199.90066247770466,0.5,0.8489442768693444,0.6522828618876904
16063,263,16063_263,556,5,1,17792,1,167.8609670050623,989,9,1.06,16822.2,1.0295630140987,219.27144800668557,0.5555555555555556,1.0576500101056936,0.7655395562487654
16063,266,16063_266,556,5,1,17792,1,167.8609670050623,1015,10,1.45,20708.899999999998,1.2041594578792296,256.59578000637646,0.5,0.8591475162852688,0.6541844413843865
16063,102,16063_102,521,5,0.92,17394.440000000002,0.9591663046625439,166.16866241409843,709,7,1,13870,1,175.6280122051119,0.7142857142857143,1.2541052631578948,0.9461398573482338
16063,97,16063_97,521,5,0.63,11911.41,0.7937253933193772,137.50721464135225,637,6,1,12030,1,151.27846016660348,0.8333333333333334,0.990142144638404,0.9089675720516661
16063,425,16063_425,590,5,0.9,13770.9,0.9486832980505138,147.9459032841952,891,8,1,11743,1,172.60241609263616,0.625,1.1726901132589627,0.8571485071494727
16063,215,16063_215,548,5,1,16419,1,161.4109864104174,814,8,1.1,14617.900000000001,1.0488088481701516,192.66513998100905,0.625,1.1232119524692328,0.8377799244135583
16063,350,16063_350,572,5,1,14173,1,150.09726129327478,897,8,1.08,17499.24,1.0392304845413265,210.7661414085748,0.625,0.8099208879928499,0.7121507291928257
16063,369,16063_369,577,5,1,19017,1,173.680214988351,627,6,1,17302,1,181.60049352454456,0.8333333333333334,1.09912148884522,0.9563862499353666
16063,48,16063_48,510,5,1.38,14759.099999999999,1.174734012447073,153.17565446221084,925,9,1,15095,1,207.70210727928674,0.5555555555555556,0.9777475985425637,0.737477613822392
16063,123,16063_123,524,5,0.87,18025.53,0.9327379053088815,169.30934049034184,720,7,1,17736,1,198.37699957494448,0.7142857142857143,1.0163244248985115,0.8534726346961347
16063,345,16063_345,572,5,1.51,21401.23,1.2288205727444508,184.4426025897754,761,7,1,16808,1,193.35283500811607,0.7142857142857143,1.2732764159923846,0.9539172393414005
16063,238,16063_238,550,5,1,17727,1,167.77575692756577,664,6,1,11740,1,149.47866390305754,0.8333333333333334,1.5099659284497444,1.1224060514507581
16063,396,16063_396,585,5,1.08,12198.6,1.0392304845413265,139.08408379224116,758,7,1,11362,1,158.69205084861295,0.7142857142857143,1.0736314029220209,0.8764401433372542
16063,232,16063_232,549,5,1,17384,1,165.92926557117528,659,6,1,18396,1,187.33254781222462,0.8333333333333334,0.9449880408784518,0.8857471246133736
16063,263,16063_263,556,5,1,17792,1,167.8609670050623,989,9,1.19,18885.3,1.0908712114635715,232.32857712533738,0.5555555555555556,0.9421084123630549,0.7225153663059888
16063,215,16063_215,548,5,1,16419,1,161.4109864104174,814,8,1.07,14219.230000000001,1.03440804327886,190.01972647686043,0.625,1.1547038763702393,0.8494433151921895
16063,83,16063_83,516,5,1.35,15120.000000000002,1.161895003862225,154.9753646505832,903,9,1,13796,1,198.47885899041856,0.5555555555555556,1.0959698463322705,0.7808154754560763
16063,280,16063_280,563,5,1,13607,1,146.91374372304392,617,6,1.1,13251.7,1.0488088481701516,158.840315559835,0.8333333333333334,1.026811654353781,0.9249147057234449
16063,190,16063_190,542,5,1.68,16786.559999999998,1.296148139681572,163.10788585842977,890,8,1,13634,1,185.87373511941058,0.625,1.231227812820889,0.8775198160925998
16063,430,16063_430,590,5,0.94,14382.939999999999,0.9695359714832658,151.1978500753303,1091,10,1,13346,1,205.8585459141574,0.5,1.0776966881462609,0.7344744878280619
16063,232,16063_232,549,5,1,17384,1,165.92926557117528,659,6,1,18396,1,187.33254781222462,0.8333333333333334,0.9449880408784518,0.8857471246133736
16063,427,16063_427,590,5,1,15301,1,155.9486749563474,998,9,0.9,16192.800000000001,0.9486832980505138,215.10704519622158,0.5555555555555556,0.9449261400128451,0.7249817169590625
16063,270,16063_270,556,5,1,17792,1,167.8609670050623,1070,10,1.25,19827.5,1.118033988749895,250.77857184076527,0.5,0.8973395536502332,0.6693592908394403
16063,106,16063_106,521,5,0.92,17394.440000000002,0.9591663046625439,166.16866241409843,841,8,1,19102,1,220.24137015389684,0.625,0.9106083132656267,0.7544843291611639
16063,224,16063_224,548,5,1.1,18060.9,1.0488088481701516,169.28927073911785,1052,10,1,16502,1,228.9604942413091,0.5,1.0944673372924494,0.7393820112944822
16063,97,16063_97,521,5,0.77,14558.390000000001,0.8774964387392122,152.01994564407661,637,6,1,12030,1,151.27846016660348,0.8333333333333334,1.2101737323358273,1.0049014610319045
16063,104,16063_104,521,5,1,18907,1,173.24280638961798,766,7,1.07,16415.940000000002,1.03440804327886,190.8963831678858,0.7142857142857143,1.1517464123285048,0.9075227278520924
16063,270,16063_270,556,5,1,17792,1,167.8609670050623,1070,10,1.07,16972.34,1.03440804327886,232.02100687844353,0.5,1.0482938710867211,0.7234731426409382
18417,102,18417_102,521,5,1,18907,1,173.24280638961798,709,7,1.31,18169.7,1.1445523142259597,201.01544781226593,0.7142857142857143,1.040578545600643,0.8618382730038459
18417,442,18417_442,596,5,1,12767,1,142.46907195860965,740,7,1.4,16668.399999999998,1.1832159566199232,192.35125021366696,0.7142857142857143,0.7659403422044109,0.7406714112871772
18417,207,18417_207,546,5,1.63,27041.699999999997,1.2767145334803705,207.28647053280872,677,6,1,10779,1,143.35033670405997,0.8333333333333334,2.508739215140551,1.4460131402463454
18417,198,18417_198,544,5,1,19124,1,174.32732998759286,663,6,0.79,9677.5,0.8888194417315589,135.81189367805854,0.8333333333333334,1.976130198915009,1.283593986258928
18417,430,18417_430,590,5,0.73,11169.73,0.8544003745317531,133.24260629043383,1091,10,1,13346,1,205.8585459141574,0.5,0.8369346620710325,0.6472532179742284
18417,364,18417_364,576,5,1.3,25699.7,1.140175425099138,201.97687966456428,827,8,1,17158,1,208.80469896186116,0.625,1.4978260869565219,0.967300451899581
18417,49,18417_49,510,5,1.28,13689.6,1.131370849898476,147.52145467523408,1039,10,1,12598,1,199.90066247770466,0.5,1.0866486743927608,0.7379738158280864
18417,403,18417_403,586,5,1,14433,1,151.49202325230803,727,7,1.3,14644.5,1.140175425099138,180.2362356155414,0.7142857142857143,0.9855577179145755,0.8405192370720218
18417,106,18417_106,521,5,2,37814,1.4142135623730951,245.00232637977405,841,8,1,19102,1,220.24137015389684,0.625,1.979583289707884,1.112426453797373
18417,207,18417_207,546,5,1,16590,1,162.3592941859432,677,6,1.63,17569.77,1.2767145334803705,183.01745824937794,0.8333333333333334,0.944235468079548,0.8871246259180035
18417,263,18417_263,556,5,1,17792,1,167.8609670050623,989,9,1,15870,1,212.97525746749963,0.5555555555555556,1.1211090107120354,0.7881712129432601
18417,110,18417_110,521,5,1,18907,1,173.24280638961798,946,9,0.61,9627.02,0.7810249675906654,165.91865472671358,0.5555555555555556,1.9639514616153284,1.0441430270451992
18417,269,18417_269,556,5,1,17792,1,167.8609670050623,1061,10,1,15212,1,219.71830414960914,0.5,1.169602945043387,0.7639826260936526
18417,48,18417_48,510,5,1,10695,1,130.39177621420242,925,9,1,15095,1,207.70210727928674,0.5555555555555556,0.7085127525670752,0.6277826350546895
18417,215,18417_215,548,5,1,16419,1,161.4109864104174,814,8,1.26,16744.14,1.1224972160321824,206.2016197064423,0.625,0.9805818632667906,0.7827823401203597
18417,330,18417_330,571,5,1,15339,1,156.07397921304812,783,7,0.73,11511.369999999999,0.8544003745317531,160.05891829835664,0.7142857142857143,1.33250864145623,0.9751032986623062
18417,442,18417_442,596,5,1.35,17235.45,1.161895003862225,165.53410291359637,740,7,1,11906,1,162.5664775204301,0.7142857142857143,1.4476272467663365,1.0182548421939777
18417,460,18417_460,599,5,1,13217,1,144.96536663854414,886,8,1.14,11170.859999999999,1.0677078252031311,168.46384499001425,0.625,1.1831676343629767,0.8605132255359422
18417,232,18417_232,549,5,0.83,14428.72,0.9110433579144299,151.16875528223872,659,6,1,18396,1,187.33254781222462,0.8333333333333334,0.784340073929115,0.8069540346708187
18417,396,18417_396,585,5,1,11295,1,133.83372202907148,758,7,1,11362,1,158.69205084861295,0.7142857142857143,0.9941031508537229,0.8433549211405964
18417,123,18417_123,524,5,1,20719,1,181.5186662048157,720,7,1,17736,1,198.37699957494448,0.7142857142857143,1.16818899413622,0.9150187097987642
18417,75,18417_75,516,5,1,11200,1,133.38155696980675,717,7,1,16746,1,192.91168809437366,0.7142857142857143,0.6688164337752299,0.691412522939282
18417,190,18417_190,542,5,1,9992,1,125.84046596595115,890,8,1,13634,1,185.87373511941058,0.625,0.732873698107672,0.6770212364060347
18417,198,18417_198,544,5,1,19124,1,174.32732998759286,663,6,1.36,16660,1.1661903789690602,178.19426119704013,0.8333333333333334,1.1478991596638655,0.9782993504758755
18417,280,18417_280,563,5,1,13607,1,146.91374372304392,617,6,1,12047,1,151.44829855026722,0.8333333333333334,1.1294928197891592,0.970058727165441
18417,269,18417_269,556,5,1,17792,1,167.8609670050623,1061,10,0.8,12169.6,0.8944271909999159,196.52202559180006,0.5,1.4620036813042334,0.854158542787106
18417,397,18417_397,585,5,1,11295,1,133.83372202907148,887,8,1,15771,1,200.13496501083154,0.625,0.7161879398896709,0.6687173429281997
18417,364,18417_364,576,5,1,19769,1,177.14544202441692,827,8,1,17158,1,208.80469896186116,0.625,1.1521739130434783,0.8483786184178408
18417,266,18417_266,556,5,1,17792,1,167.8609670050623,1015,10,1,14282,1,213.0911967907423,0.5,1.2457638986136395,0.78774238229044935
18417,232,18417_232,549,5,1,17384,1,165.92926557117528,659,6,1,18396,1,187.33254781222462,0.8333333333333334,0.9449880408784518,0.8857471246133736
18417,460,18417_460,599,5,1,13217,1,144.96536663854414,886,8,1,9799,1,157.7808469821452,0.625,1.3488111031737933,0.9187767045955123
18417,364,18417_364,576,5,0.9,17792.100000000002,0.9486832980505138,168.05492217433994,827,8,1,17158,1,208.80469896186116,0.625,1.0369565217391306,0.8048426257161756
18417,403,18417_403,586,5,1,14433,1,151.49202325230803,727,7,1,11265,1,158.07763581632176,0.7142857142857143,1.281225033288948,0.9583393784325958
18417,110,18417_110,521,5,0.68,12856.76,0.8246211251235321,142.85967792456503,946,9,1,15782,1,212.4370687387185,0.5555555555555556,0.8146470662780383,0.6724799902990171
18417,427,18417_427,590,5,1,15301,1,155.9486749563474,998,9,1.74,31306.079999999998,1.3190905958272918,299.09420878138377,0.5555555555555556,0.4887549000066441,0.5214031912946018
18417,330,18417_330,571,5,1,15339,1,156.07397921304812,783,7,1.41,22234.289999999997,1.1874342087037917,222.44774307332722,0.7142857142857143,0.6898803604702467,0.7016208708469576
18417,280,18417_280,563,5,0.77,10477.39,0.8774964387392122,128.91628691881633,617,6,1,12047,1,151.44829855026722,0.8333333333333334,0.8697094712376525,0.8512230784555674
18417,396,18417_396,585,5,0.38,4292.1,0.6164414002968976,82.50064701454659,758,7,1,11362,1,158.69205084861295,0.7142857142857143,0.37775919732441476,0.5198788885351889
18417,226,18417_226,548,5,1,16419,1,161.4109864104174,1079,10,1,15015,1,218.29452625941104,0.5,1.0935064935064935,0.7394183866003314
18417,224,18417_224,548,5,1,16419,1,161.4109864104174,1052,10,1,16502,1,228.9604942413091,0.5,0.9949703066294995,0.7049730869304508
18417,345,18417_345,572,5,1,14173,1,150.09726129327478,761,7,1.65,27733.199999999997,1.284523257866513,248.3662135423516,0.7142857142857143,0.5110481300390868,0.6043384853056113
18417,280,18417_280,563,5,1,13607,1,146.91374372304392,617,6,1,12047,1,151.44829855026722,0.8333333333333334,1.1294928197891592,0.970058727165441
18417,102,18417_102,521,5,1,18907,1,173.24280638961798,709,7,1,13870,1,175.6280122051119,0.7142857142857143,1.3631578947368421,0.9864189898550563
18417,345,18417_345,572,5,1,14173,1,150.09726129327478,761,7,1,16808,1,193.35283500811607,0.7142857142857143,0.8432294145644931,0.7762868399988776
18417,223,18417_223,548,5,1,16419,1,161.4109864104174,1024,10,1.81,33526.63,1.3453624047073711,326.11031170407546,0.5,0.48973010409933837,0.4949582414826787
18417,396,18417_396,585,5,1,11295,1,133.83372202907148,758,7,1,11362,1,158.69205084861295,0.7142857142857143,0.9941031508537229,0.8433549211405964
18417,425,18417_425,590,5,0.36,5508.36,0.6,93.56920497380843,891,8,1,11743,1,172.60241609263616,0.625,0.4690760453035851,0.5421083151210907
18417,397,18417_397,585,5,1,11295,1,133.83372202907148,887,8,1,15771,1,200.13496501083154,0.625,0.7161879398896709,0.6687173429281997
18417,207,18417_207,546,5,1,16590,1,162.3592941859432,677,6,1,10779,1,143.35033670405997,0.8333333333333334,1.5391038129696633,1.1326049029178518
18417,49,18417_49,510,5,1.48,15828.6,1.2165525060596438,158.62844212295622,1039,10,1,12598,1,199.90066247770466,0.5,1.2564375297666297,0.7935363502892262
18417,338,18417_338,572,5,1,14173,1,150.09726129327478,602,6,1,13883,1,162.6793528648229,0.8333333333333334,1.0208888568753152,0.9226571082932503
18417,425,18417_425,590,5,1,15301,1,155.9486749563474,891,8,1.39,16322.769999999999,1.1789826122551597,203.4952474064482,0.625,0.9374021688720726,0.7663504526219506
18417,104,18417_104,521,5,1,18907,1,173.24280638961798,766,7,1,15342,1,184.54649923523763,0.7142857142857143,1.2323686611915003,0.9387488091485764
